ffffffc00805534c	kvm_io_bus_sort_cmp
ffffffc008055388	kvm_guest_state
ffffffc00805540c	kvm_guest_get_ip
ffffffc008055488	hardware_enable_nolock
ffffffc008055588	kvm_reboot
ffffffc0080555e0	kvm_dev_ioctl
ffffffc008055b8c	hardware_enable_all
ffffffc008055c50	kvm_create_vm_debugfs
ffffffc008055f48	kvm_mmu_notifier_release
ffffffc008055fb4	kvm_mmu_notifier_clear_flush_young
ffffffc008056298	kvm_mmu_notifier_clear_young
ffffffc008056570	kvm_mmu_notifier_test_young
ffffffc00805683c	kvm_mmu_notifier_change_pte
ffffffc008056b84	kvm_mmu_notifier_invalidate_range_start
ffffffc008056ed8	kvm_mmu_notifier_invalidate_range_end
ffffffc008056fe8	kvm_mmu_notifier_invalidate_range
ffffffc008057064	kvm_null_fn
ffffffc00805706c	kvm_stat_data_open
ffffffc008057184	kvm_debugfs_release
ffffffc0080571bc	kvm_stat_data_get
ffffffc0080572b8	kvm_stat_data_clear
ffffffc0080573a8	kvm_suspend
ffffffc008057430	kvm_resume
ffffffc00805745c	vm_stat_fops_open
ffffffc008057494	vm_stat_get
ffffffc008057518	vm_stat_clear
ffffffc008057594	vm_stat_readonly_fops_open
ffffffc0080575c8	vcpu_stat_fops_open
ffffffc008057600	vcpu_stat_get
ffffffc008057718	vcpu_stat_clear
ffffffc008057818	vcpu_stat_readonly_fops_open
ffffffc008058bc4	irqfd_inject
ffffffc008058c38	irqfd_shutdown
ffffffc008058ce8	irqfd_resampler_ack
ffffffc008058d84	irqfd_wakeup
ffffffc008058f48	irqfd_ptable_queue_proc
ffffffc008058f6c	irqfd_resampler_shutdown
ffffffc008059074	kvm_deassign_ioeventfd_idx
ffffffc0080591ec	kvm_assign_ioeventfd_idx
ffffffc0080593d4	ioeventfd_write
ffffffc008059494	ioeventfd_destructor
ffffffc008059bc4	kvm_vfio_create
ffffffc008059c70	kvm_vfio_release
ffffffc008059e04	kvm_vfio_set_attr
ffffffc00805a3b8	kvm_vfio_has_attr
ffffffc00805a70c	coalesced_mmio_write
ffffffc00805a830	coalesced_mmio_destructor
ffffffc00805b654	trace_event_raw_event_kvm_entry
ffffffc00805b700	perf_trace_kvm_entry
ffffffc00805b7f0	trace_event_raw_event_kvm_exit
ffffffc00805b8c0	perf_trace_kvm_exit
ffffffc00805b9d0	trace_event_raw_event_kvm_guest_fault
ffffffc00805ba98	perf_trace_kvm_guest_fault
ffffffc00805bba8	trace_event_raw_event_kvm_access_fault
ffffffc00805bc54	perf_trace_kvm_access_fault
ffffffc00805bd44	trace_event_raw_event_kvm_irq_line
ffffffc00805be0c	perf_trace_kvm_irq_line
ffffffc00805bf1c	trace_event_raw_event_kvm_mmio_emulate
ffffffc00805bfe0	perf_trace_kvm_mmio_emulate
ffffffc00805c0e4	trace_event_raw_event_kvm_set_way_flush
ffffffc00805c19c	perf_trace_kvm_set_way_flush
ffffffc00805c2a0	trace_event_raw_event_kvm_toggle_cache
ffffffc00805c370	perf_trace_kvm_toggle_cache
ffffffc00805c480	trace_event_raw_event_kvm_timer_update_irq
ffffffc00805c544	perf_trace_kvm_timer_update_irq
ffffffc00805c648	trace_event_raw_event_kvm_get_timer_map
ffffffc00805c77c	perf_trace_kvm_get_timer_map
ffffffc00805c8fc	trace_event_raw_event_kvm_timer_save_state
ffffffc00805c9e8	perf_trace_kvm_timer_save_state
ffffffc00805cb24	trace_event_raw_event_kvm_timer_restore_state
ffffffc00805cc10	perf_trace_kvm_timer_restore_state
ffffffc00805cd4c	trace_event_raw_event_kvm_timer_hrtimer_expire
ffffffc00805ce18	perf_trace_kvm_timer_hrtimer_expire
ffffffc00805cf28	trace_event_raw_event_kvm_timer_emulate
ffffffc00805d000	perf_trace_kvm_timer_emulate
ffffffc00805d124	__bpf_trace_kvm_entry
ffffffc00805d144	__bpf_trace_kvm_exit
ffffffc00805d16c	__bpf_trace_kvm_guest_fault
ffffffc00805d18c	__bpf_trace_kvm_access_fault
ffffffc00805d1ac	__bpf_trace_kvm_irq_line
ffffffc00805d1dc	__bpf_trace_kvm_mmio_emulate
ffffffc00805d1fc	__bpf_trace_kvm_set_way_flush
ffffffc00805d220	__bpf_trace_kvm_toggle_cache
ffffffc00805d248	__bpf_trace_kvm_timer_update_irq
ffffffc00805d270	__bpf_trace_kvm_get_timer_map
ffffffc00805d290	__bpf_trace_kvm_timer_save_state
ffffffc00805d2b0	__bpf_trace_kvm_timer_restore_state
